Date,T100ECMU Index,SPGSCIP Index,LBUSTRUU Index,SPXT Index
3/9/06,49.02,663.6027,1233.05,1931.7329
3/10/06,49.37,660.2345,1231.91,1945.9246
3/13/06,49.41,674.4378,1231.1801,1950.3856
3/14/06,49.46,688.1878,1236.24,1970.6549
3/15/06,49.72,680.579,1234.59,1979.21
3/16/06,49.64,687.9073,1239.54,1982.7643
3/17/06,50.25,682.4041,1238.16,1985.6879
3/20/06,50.23,665.9105,1239.66,1982.4005
3/21/06,50.45,670.331,1236.02,1970.4985
3/22/06,50.39,664.7731,1236.91,1982.399
3/23/06,50.99,682.0429,1235.26,1977.291
3/24/06,51.18,684.9086,1239.02,1979.2352
3/27/06,51.62,683.6663,1238.09,1977.1871
3/28/06,51.59,697.2678,1233.84,1964.4725
3/29/06,51.49,701.7876,1232.1,1979.5067
3/30/06,52.22,709.2755,1229.61,1975.6023
3/31/06,51.75,701.5722,1230.05,1967.3755
4/3/06,52.7,705.7876,1229.27,1971.9248
4/4/06,52.19,699.5588,1230,1984.467
4/5/06,52.77,708.1247,1232.1899,1993.2141
4/6/06,53.39,715.7858,1229.66,1989.8669
4/7/06,53.11,709.349,1225.88,1969.2986
4/10/06,53.93,722.5368,1226.1801,1971.025
4/11/06,54.05,726.8385,1228.08,1956.1147
4/12/06,54.45,728.4193,1225.9301,1958.4907
4/13/06,54.32,734.6143,1222.79,1960.0062
4/17/06,54.73,747.2923,1225.42,1954.2479
4/18/06,55.82,763.7638,1228.3199,1988.1808
4/19/06,56.13,771.7062,1226.21,1991.8417
4/20/06,55.07,764.1128,1225.75,1994.2267
4/21/06,56.86,776.8503,1227.39,1993.9894
4/24/06,55.95,760.773,1229.55,1989.1975
4/25/06,57.08,759.498,1225.24,1979.5085
4/26/06,57.19,753.4362,1223.38,1985.2847
4/27/06,56.15,737.2841,1225.67,1992.3917
4/28/06,56.96,743.3488,1227.8199,1993.7931
5/1/06,57.36,757.8064,1224.37,1985.5541
5/2/06,57.6,765.4852,1225.38,1997.7509
5/3/06,57.12,747.1959,1223.45,1989.9694
5/4/06,57.93,735.6492,1223.33,1996.7408
5/5/06,58.22,739.9533,1225.96,2017.3361
5/8/06,58.16,735.0346,1225.9,2015.8391
5/9/06,59.35,745.6207,1225.79,2016.5948
5/10/06,60.28,762.5872,1225.75,2013.9872
5/11/06,61.85,774.6367,1224.51,1988.5602
5/12/06,60.92,761.5149,1221.72,1966.2675
5/15/06,58.68,735.2059,1223.91,1971.4508
5/16/06,59.2,736.4276,1226.89,1967.7904
5/17/06,58.94,728.0532,1224.25,1935.184
5/18/06,58.49,730.5667,1228.54,1922.324
5/19/06,56.96,719.626,1229.14,1930.2731
5/22/06,57.35,727.2897,1230.14,1922.7222
5/23/06,59.52,745.9926,1228.87,1914.3806
5/24/06,57.83,723.6256,1230.26,1917.4775
5/25/06,58.31,735.2818,1228.48,1939.5214
5/26/06,59.31,739.1714,1230.01,1950.8715
5/30/06,58.66,741.2486,1228.5699,1920.0891
5/31/06,57.66,734.4296,1226.51,1936.4089
6/1/06,56.18,729.3554,1227.28,1960.2843
6/2/06,56.98,746.1751,1234.79,1964.1066
6/5/06,57.15,745.22,1233.49,1929.2343
6/6/06,56.15,739.7737,1234.13,1927.1317
6/7/06,56.77,728.5923,1232.86,1915.7739
6/8/06,54.73,721.5626,1234.71,1918.5917
6/9/06,54.72,730.1313,1235.35,1910.0055
6/12/06,54.18,721.3234,1235.39,1885.8088
6/13/06,51.79,702.2084,1236.75,1866.9178
6/14/06,51.76,706.1721,1231.5699,1876.6693
6/15/06,52.48,715.9761,1228.8199,1916.5642
6/16/06,52.73,716.9838,1227.38,1909.522
6/19/06,52.12,706.4486,1226.91,1892.1185
6/20/06,52.31,704.0964,1226.16,1892.1309
6/21/06,52.74,713.399,1226.17,1910.6172
6/22/06,52.59,716.8963,1223.63,1900.9801
6/23/06,52.59,714.6596,1221.6801,1899.3195
6/26/06,53.39,721.7305,1221.5,1908.5631
6/27/06,52.92,722.8597,1223.59,1891.2421
6/28/06,53.23,722.8779,1221.76,1901.9825
6/29/06,54.09,735.7814,1225.0699,1943.0848
6/30/06,54.69,739.9918,1229.11,1939.0341
7/3/06,54.68,741.144,1228.9301,1954.4896
7/4/06,55.05,741.144,1228.9301,1954.4896
7/5/06,55.35,746.7196,1224.76,1940.5515
7/6/06,56.37,749.4961,1227.23,1945.8972
7/7/06,56.38,740.0516,1230.6899,1932.7542
7/10/06,56.52,734.0867,1231.38,1935.6149
7/11/06,57.2,742.4437,1232.98,1943.6589
7/12/06,57.16,749.5001,1233.15,1922.6191
7/13/06,57.18,763.7186,1234.72,1897.7305
7/14/06,57.41,768.7773,1235.4399,1888.4333
7/17/06,56.8,749.2279,1235.4399,1885.8225
7/18/06,55.95,736.7967,1232.04,1889.4829
7/19/06,56.18,733.8287,1236.98,1924.7372
7/20/06,55.42,730.2812,1239.47,1908.4244
7/21/06,55.06,730.2104,1238.76,1894.9406
7/24/06,55.21,737.9313,1239.37,1926.4985
7/25/06,55.5,730.019,1238.25,1938.6754
7/26/06,55.17,734.9244,1240.54,1937.9622
7/27/06,55.41,741.6555,1240.87,1930.316
7/28/06,55.71,734.0529,1244.87,1953.8566
7/31/06,56.09,751.6004,1245.73,1950.995
8/1/06,56.56,751.8595,1246.41,1942.2188
8/2/06,56.75,762.7367,1247.75,1954.1796
8/3/06,56.07,752.2256,1248.03,1957.4141
8/4/06,56.81,749.7179,1251.6,1956.046
8/7/06,57.14,760.1102,1250.65,1950.6309
8/8/06,56.92,756.0357,1251.29,1944.2181
8/9/06,57.37,759.5339,1251.16,1936.298
8/10/06,56.65,740.0906,1250.83,1945.6102
8/11/06,56.18,738.3386,1248.71,1938.1292
8/14/06,56.31,725.9151,1247.08,1940.4973
8/15/06,56.47,723.7718,1251.74,1967.256
8/16/06,56.89,718.4374,1255.75,1982.8081
8/17/06,55.89,702.6898,1255.83,1986.042
8/18/06,56.19,707.8246,1257.84,1993.4297
8/21/06,56.93,715.8725,1259.04,1986.1119
8/22/06,57.04,718.5675,1259.46,1988.0997
8/23/06,56.74,708.4264,1259.22,1979.3459
8/24/06,56.62,713.7624,1259.7,1984.0886
8/25/06,56.89,716.7279,1260.64,1982.806
8/28/06,56.89,697.8389,1260.64,1993.059
8/29/06,56.5,692.5269,1261.3,1997.2046
8/30/06,56.72,691.6573,1262.6,1998.0756
8/31/06,57.48,694.0448,1264.8,1997.4153
9/1/06,57.5,683.8294,1265.66,2008.4663
9/4/06,57.39,683.8294,1265.66,2008.4663
9/5/06,57.89,681.0447,1263.96,2011.9962
9/6/06,58.27,675.2584,1263.0699,1992.4156
9/7/06,57.9,670.7433,1263.8101,1982.9304
9/8/06,57.12,660.3814,1265.35,1990.4442
9/11/06,56.02,649.2856,1264.1,1991.4944
9/12/06,56.23,638.6649,1265.8199,2012.3174
9/13/06,56.09,636.2435,1266.33,2020.4944
9/14/06,55.73,625.4787,1264.86,2017.8579
9/15/06,54.92,622.3893,1264.42,2023.3522
9/18/06,55.76,627.2781,1264.13,2025.3895
9/19/06,55.88,615.0771,1268.5601,2021.0049
9/20/06,55.97,603.2662,1269.13,2031.5924
9/21/06,56.38,610.8326,1274.04,2021.0845
9/22/06,56.65,602.8251,1276.71,2016.0919
9/25/06,56.74,604.1446,1279.4,2033.8713
9/26/06,56.82,604.5278,1277.99,2049.2002
9/27/06,57.05,614.3438,1277.59,2049.9656
9/28/06,56.87,615.2466,1276.23,2053.9324
9/29/06,56.82,617.2992,1275.91,2048.8887
10/2/06,56.93,605.9356,1277.13,2041.9921
10/3/06,56.62,590.8013,1277.76,2046.2831
10/4/06,55.75,596.7595,1281.03,2071.4509
10/5/06,56.47,605.9517,1278.76,2076.6309
10/6/06,57,605.9343,1273.64,2071.054
10/9/06,56.76,612.766,1273.64,2072.7085
10/10/06,56.97,603.2689,1270.9,2077.0081
10/11/06,57.37,599.6718,1268.87,2071.8999
10/12/06,57.57,599.7611,1269.7,2091.6851
10/13/06,57.62,606.5503,1268.65,2095.9722
10/16/06,58.27,620.049,1270.64,2101.2649
10/17/06,57.57,614.1463,1271.6899,2093.5813
10/18/06,57.53,605.5871,1272.62,2096.7058
10/19/06,57.73,613.6351,1271.65,2098.3213
10/20/06,57.62,607.2609,1271.99,2100.8608
10/23/06,57.77,603.1869,1270.0699,2113.822
10/24/06,57.79,608.1227,1270.26,2114.3625
10/25/06,57.93,623.6352,1273.27,2121.8345
10/26/06,57.83,615.6454,1276.9,2132.3855
10/27/06,58.17,616.4484,1279.63,2114.6477
10/30/06,58.2,597.714,1280.28,2115.6328
10/31/06,58.12,598.8258,1284.35,2115.6538
11/1/06,58.1,599.2971,1287.1899,2100.3647
11/2/06,58.53,597.446,1285.63,2100.2114
11/3/06,58.46,605.5491,1279.04,2095.6799
11/6/06,58.81,609.8163,1280.21,2119.5303
11/7/06,59.08,605.4318,1283.33,2124.2771
11/8/06,58.33,610.4661,1285.1,2129.2202
11/9/06,58.57,621.2478,1285.42,2118.3181
11/10/06,57.53,606.2798,1287.73,2122.2573
11/13/06,57.17,599.6294,1287,2128.1692
11/14/06,56.7,598.7211,1289.42,2141.9456
11/15/06,56.95,604.3788,1286.89,2147.603
11/16/06,56.79,589.8305,1285.2,2152.5693
11/17/06,56.31,593.0782,1288.97,2154.7954
11/20/06,56.89,593.2251,1289.97,2153.76
11/21/06,57.53,603.9941,1290.95,2157.4236
11/22/06,57.81,595.2091,1291.52,2162.6497
11/23/06,58.23,595.2091,1291.52,2162.6497
11/24/06,58.93,599.794,1292.87,2154.9629
11/27/06,58.97,606.4301,1293.98,2125.6704
11/28/06,58.59,610.9534,1295.76,2133.5195
11/29/06,58.39,622.4864,1295.4301,2154.0862
11/30/06,59.1,629.3156,1299.25,2155.8853
12/1/06,59.37,627.637,1301.88,2149.8494
12/4/06,59.36,615.0233,1302.46,2169.0034
12/5/06,59.72,615.1137,1302.49,2177.7461
12/6/06,58.96,609.7567,1300.27,2175.4475
12/7/06,58.94,608.8395,1299.72,2166.8684
12/8/06,59,605.6668,1295.79,2170.8364
12/11/06,59.4,600.5482,1298.05,2175.8013
12/12/06,58.99,597.9228,1300.37,2173.5767
12/13/06,58.53,599.948,1295.76,2176.5156
12/14/06,59.11,607.5414,1294.67,2195.5913
12/15/06,58.44,608.2636,1294.75,2198.0693
12/18/06,58.24,597.5787,1295.3199,2190.9739
12/19/06,58.23,601.4174,1295.05,2195.7998
12/20/06,57.93,600.987,1295.4301,2192.7556
12/21/06,57.84,594.902,1298.37,2185.2073
12/22/06,58.55,593.8349,1294.53,2173.9004
12/26/06,59.02,582.5497,1296.21,2183.3804
12/27/06,59.29,578.7411,1293.51,2199.1531
12/28/06,59.34,580.4869,1291.76,2195.9961
12/29/06,59.37,582.2238,1291.71,2186.1274
1/2/07,59.04,580.1925,1293.39,2186.1274
1/3/07,58.63,560.1777,1295.49,2183.9216
1/4/07,58.57,544.1089,1298.58,2186.6028
1/5/07,57.85,545.581,1297.3199,2173.2917
1/8/07,56.9,544.458,1297.13,2178.8025
1/9/07,56.14,541.9348,1297.16,2177.678
1/10/07,57.23,537.1041,1295.7,2182.1614
1/11/07,58.39,525.2712,1292.85,2196.0208
1/12/07,58.99,533.333,1291.25,2206.6772
1/15/07,59.14,533.333,1291.25,2206.6772
1/16/07,58.92,523.2702,1292.9399,2208.4822
1/17/07,59.42,527.5097,1290.9301,2206.7007
1/18/07,59.33,520.4782,1293.1,2200.1963
1/19/07,59.33,533.6397,1292.22,2206.6003
1/22/07,59.79,533.534,1293.5,2195.0032
1/23/07,60.26,549.7517,1291.26,2202.7681
1/24/07,60.01,549.3829,1291.15,2221.5557
1/25/07,60.51,541.8309,1287.74,2196.5427
1/26/07,60.03,549.1874,1287.12,2193.8877
1/29/07,59.53,537.107,1286.73,2191.7131
1/30/07,59.01,557.6107,1287.77,2204.396
1/31/07,59.47,566.2963,1291.1801,2219.1887
2/1/07,59.41,560.0816,1290.85,2231.606
2/2/07,59.03,566.9491,1292.26,2235.3923
2/5/07,58.75,566.8312,1294.4,2233.4438
2/6/07,58.81,567.0037,1296.95,2235.0161
2/7/07,58.69,560.5401,1298.26,2239.052
2/8/07,58.6,572.6718,1298.78,2236.4602
2/9/07,59.04,575.474,1295.74,2220.7207
2/12/07,59.1,558.5462,1294.91,2213.5845
2/13/07,59.9,569.7833,1294.54,2230.7988
2/14/07,60.37,561.4433,1299.97,2248.4038
2/15/07,61.12,562.9761,1301.5601,2250.9688
2/16/07,61.2,572.5664,1302.21,2249.0645
2/19/07,61.16,572.5664,1302.21,2249.0645
2/20/07,61.37,566.0096,1303.71,2255.478
2/21/07,61.87,576.4094,1303.29,2252.4341
2/22/07,62.04,586.1518,1301.37,2251.03
2/23/07,62.57,590.3367,1304.15,2243.2615
2/26/07,62.82,591.5504,1307.01,2240.7283
2/27/07,62.29,589.3478,1313.21,2163.1135
2/28/07,61.89,588.316,1311.09,2175.7839
3/1/07,61.46,588.3425,1311.0601,2170.1714
3/2/07,60.56,584.5267,1312.77,2145.4282
3/5/07,60.18,573.7509,1312.8101,2125.3425
3/6/07,60.28,579.2089,1312.86,2158.3591
3/7/07,60.9,586.9934,1314.95,2153.6462
3/8/07,61.19,586.8322,1314.91,2169.1387
3/9/07,60.93,576.4128,1310.39,2170.6177
3/12/07,61.82,570.6868,1312.75,2176.5012
3/13/07,61.3,567.5818,1316.2,2132.7603
3/14/07,61.27,568.9494,1314.61,2147.1799
3/15/07,61.9,566.9656,1314.16,2155.1826
3/16/07,62.1,565.9872,1313.67,2146.9316
3/19/07,62.15,565.6799,1313.1801,2170.3264
3/20/07,62.08,563.8516,1314.39,2184.0974
3/21/07,61.77,566.556,1317,2221.4595
3/22/07,62.02,579.8139,1313.38,2220.6763
3/23/07,61.3,580.6863,1311.95,2223.116
3/26/07,60.97,585.77,1313.73,2225.2578
3/27/07,60.71,586.7085,1312.78,2211.5166
3/28/07,60.95,594.1777,1312.35,2194.3833
3/29/07,61.24,604.8691,1311.72,2202.6831
3/30/07,61.05,604.8235,1311.13,2200.1199
4/2/07,61.24,603.5951,1311.6899,2205.8511
4/3/07,61.69,597.3414,1310.9301,2226.7583
4/4/07,62.18,602.0147,1311.78,2229.2549
4/5/07,62.13,603.1078,1310.88,2236.7114
4/9/07,62.1,590.8622,1307.6,2238.0327
4/10/07,61.99,597.6632,1308.98,2243.9329
4/11/07,61.47,598.1317,1308.64,2229.4409
4/12/07,60.92,604.5156,1308.76,2243.303
4/13/07,61.15,604.8871,1307.61,2251.1243
4/16/07,61.36,597.344,1309.59,2275.3533
4/17/07,61.65,591.5012,1312.75,2280.0132
4/18/07,61.21,590.7458,1314.91,2281.6121
4/19/07,60.82,587.1268,1314.42,2278.9126
4/20/07,61.37,591.3735,1314.47,2300.0842
4/23/07,61.68,601.6863,1316.21,2294.8247
4/24/07,61.25,594.0375,1317.86,2294.0168
4/25/07,61.25,603.1521,1316.5601,2317.4956
4/26/07,60.74,596.4157,1314.28,2315.9084
4/27/07,61.4,604.6953,1313.61,2315.7026
4/30/07,61.61,600.6157,1318.2,2297.575
5/1/07,61.73,596.1961,1317.5601,2303.6758
5/2/07,61.77,591.3785,1317.5601,2318.8389
5/3/07,62.04,592.386,1315.9399,2329.5442
5/4/07,62.45,589.5402,1318.27,2334.6057
5/7/07,62.42,583.611,1319.17,2340.6768
5/8/07,62.39,584.62,1319.3199,2338.136
5/9/07,62.06,581.398,1317.08,2346.3025
5/10/07,61.85,582.797,1318.45,2313.938
5/11/07,62.3,590.762,1317.15,2336.4841
5/14/07,61.92,587.651,1316.77,2332.4329
5/15/07,62.33,592.742,1315.73,2329.6069
5/16/07,61.9,589.356,1316.3101,2350.4026
5/17/07,61.22,598.776,1313.79,2348.4397
5/18/07,61.7,597.257,1311.15,2363.9717
5/21/07,62.07,603.888,1312.8,2367.625
5/22/07,61.54,593.844,1310.6,2366.0984
5/23/07,61.18,595.263,1309.09,2363.2864
5/24/07,60.56,589.786,1309.28,2340.6396
5/25/07,61.27,595.103,1309.1,2353.4231
5/29/07,61.34,582.234,1308.55,2357.3918
5/30/07,61.26,585.028,1308.72,2377.0867
5/31/07,61.62,588.849,1308.21,2377.749
6/1/07,61.98,595.239,1304.59,2386.6292
6/4/07,62.5,604.607,1306.59,2391.1326
6/5/07,62.18,601.057,1303.92,2378.4385
6/6/07,61.73,600.526,1304.1899,2357.9526
6/7/07,61.19,602.357,1296.71,2316.625
6/8/07,60.55,586.994,1295.9399,2342.9783
6/11/07,61.06,595.865,1295.71,2345.2729
6/12/07,60.61,592.139,1288.66,2320.2153
6/13/07,60.51,598.71,1291.79,2356.0212
6/14/07,61.27,609.661,1291.5699,2367.5198
6/15/07,61.52,613.517,1295.3199,2382.9661
6/18/07,61.25,616.52,1297.58,2380.0879
6/19/07,60.49,610.744,1301.24,2384.2546
6/20/07,60.84,607.353,1298.21,2351.8662
6/21/07,60.57,605.57,1295.63,2366.9236
6/22/07,60.64,605.116,1297.5699,2336.4072
6/25/07,61.41,604.016,1301.5601,2328.9128
6/26/07,60.59,595.629,1300.11,2321.4614
6/27/07,60.74,600.74,1301.9,2342.8413
6/28/07,61.02,601.033,1299.39,2341.9026
6/29/07,60.99,605.535,1304.34,2338.2468
7/2/07,61.46,609.094,1306.5699,2363.2776
7/3/07,61.45,610.362,1303.99,2372.2207
7/4/07,61.76,610.362,1303.99,2372.2207
7/5/07,62,615.215,1298.66,2373.0676
7/6/07,62.16,619.778,1295.97,2381.5898
7/9/07,62.17,618.343,1298.61,2383.8044
7/10/07,61.99,623.75,1305.17,2349.9829
7/11/07,62.41,622.149,1302.8199,2363.7168
7/12/07,62.42,622.724,1300.91,2408.7859
7/13/07,62.59,628.545,1301.78,2416.282
7/16/07,62.03,621.833,1305.5601,2411.6526
7/17/07,61.88,618.407,1303.13,2411.4109
7/18/07,62.4,628.872,1306.95,2406.6934
7/19/07,62.79,634.855,1305.9301,2417.5
7/20/07,63.18,632.902,1309.25,2387.9622
7/23/07,62.63,623.528,1308.95,2399.6379
7/24/07,62.66,616.333,1309.33,2352.1172
7/25/07,62.25,623.877,1310.97,2363.1191
7/26/07,62.02,619.791,1315.92,2307.9773
7/27/07,62,628.616,1314.59,2271.4106
7/30/07,61.76,629.032,1313.1,2294.7483
7/31/07,62.49,636.374,1315.22,2265.7498
8/1/07,62.19,627.744,1315.84,2282.2976
8/2/07,62.44,627.647,1316.95,2292.7925
8/3/07,62.25,620.688,1320.4,2231.9785
8/6/07,61.41,603.304,1318.52,2285.9331
8/7/07,61.77,605.273,1318.61,2300.0952
8/8/07,61.83,603.959,1313.9301,2333.239
8/9/07,61.49,601.631,1316.6,2264.5029
8/10/07,61.06,601.372,1316.52,2265.3582
8/13/07,61.51,602.755,1316.9399,2264.5754
8/14/07,61.47,604.76,1318.8199,2223.7051
8/15/07,61.22,609.495,1318.46,2193.3953
8/16/07,59.94,591.088,1323.53,2200.6116
8/17/07,60.44,599.818,1322.04,2254.6838
8/20/07,60.57,589.685,1324.4301,2254.0732
8/21/07,60.52,582.912,1327.22,2256.5247
8/22/07,61.12,583.12,1325.76,2283.085
8/23/07,61.69,588.659,1326.55,2280.6777
8/24/07,62.26,595.114,1326.8,2307.2231
8/27/07,62.46,596.635,1329.95,2287.6201
8/28/07,62.27,595.556,1333.23,2234.0249
8/29/07,62.65,603.843,1331.25,2283.5813
8/30/07,63.02,604.656,1333.86,2274.1643
8/31/07,62.95,607.463,1331.34,2299.7136
9/3/07,62.82,607.463,1331.34,2299.7136
9/4/07,63.26,614.779,1331.27,2323.8252
9/5/07,63.33,617.937,1337.46,2298.1626
9/6/07,63.3,620.822,1336.21,2308.3452
9/7/07,63.48,622.364,1345.29,2269.324
9/10/07,63.93,628.938,1348.12,2266.5095
9/11/07,64.67,635.909,1345.01,2297.4121
9/12/07,64.82,646.033,1342.1801,2298.1375
9/13/07,65.08,644.692,1338.33,2317.6274
9/14/07,65.24,643.166,1339.6801,2318.1074
9/17/07,65.79,651.544,1339.99,2306.2512
9/18/07,65.84,655.387,1342.95,2373.6338
9/19/07,65.63,659.032,1342.6801,2388.1506
9/20/07,66.17,664.36,1333.8199,2372.6133
9/21/07,66.29,665.531,1336.79,2383.5544
9/24/07,66.37,664.885,1337.52,2371.0344
9/25/07,66.04,656.832,1338.12,2370.2646
9/26/07,66.63,659.51,1338.39,2383.5273
9/27/07,67.32,673.995,1342.02,2392.9226
9/28/07,66.94,667.446,1341.4399,2385.7202
10/1/07,67.12,660.84,1342.84,2417.4438
10/2/07,66.23,657.428,1344.92,2416.8259
10/3/07,66.73,657.376,1344.98,2406.3047
10/4/07,66.92,664.239,1346.73,2411.4136
10/5/07,66.84,661.21,1340.04,2435.1624
10/8/07,66.2,644.602,1340.04,2427.3291
10/9/07,66.77,651.184,1340.5601,2447.0276
10/10/07,67.27,658.912,1340.8199,2443.0208
10/11/07,67.83,668.705,1341.27,2430.5454
10/12/07,67.57,669.797,1339.63,2442.1216
10/15/07,67.67,683.192,1340.99,2421.6743
10/16/07,67.23,688.555,1342,2405.7615
10/17/07,66.86,686.522,1348.23,2410.217
10/18/07,67.27,696.1,1350.98,2408.4644
10/19/07,67.38,690.662,1356.28,2346.7754
10/22/07,67.08,684.245,1356.1,2355.7373
10/23/07,66.96,679.451,1356.8101,2376.4749
10/24/07,66.72,686.356,1361.4399,2370.7078
10/25/07,67.26,704.332,1360.38,2368.4292
10/26/07,67.64,712.325,1358.04,2401.0742
10/29/07,68.24,723.363,1359.23,2410.3318
10/30/07,67.38,707.573,1358.84,2394.8101
10/31/07,68.08,728.92,1353.49,2423.6694
11/1/07,67.19,723.016,1359.49,2360.2083
11/2/07,67.73,735.476,1362.8,2362.21
11/5/07,67.82,724.629,1359.64,2350.6924
11/6/07,68.73,740.069,1357.0601,2379.0515
11/7/07,68.34,736.577,1357.5699,2310.4119
11/8/07,67.77,733.04,1359.4,2309.1838
11/9/07,68.07,736.442,1361.78,2276.259
11/12/07,67.5,726.026,1361.78,2253.5313
11/13/07,67.22,708.699,1360.4,2319.856
11/14/07,68.35,723.144,1360.71,2304.0574
11/15/07,68.11,716.791,1365.95,2273.7258
11/16/07,68.03,725.847,1365.3,2285.6724
11/19/07,67.62,725.845,1368.86,2245.8145
11/20/07,68.65,743.184,1367.54,2256.0151
11/21/07,68.53,740.179,1370.59,2220.2068
11/22/07,68.53,740.179,1370.59,2220.2068
11/23/07,69.39,748.052,1372.65,2257.9536
11/26/07,69.44,745.563,1382.9399,2205.4856
11/27/07,68.95,728.814,1376.64,2238.5193
11/28/07,69.01,711.43,1374.2,2303.1692
11/29/07,69.12,713.362,1377.9399,2304.4258
11/30/07,68.68,699.914,1377.83,2322.344
12/3/07,68.52,700.928,1382.09,2308.7393
12/4/07,68.93,698.406,1381.78,2293.6545
12/5/07,68.82,694.412,1380.64,2329.7136
12/6/07,68.98,706.883,1374.92,2364.9734
12/7/07,69.31,700.338,1366.74,2360.7866
12/10/07,69.42,697.697,1365.78,2378.6025
12/11/07,69.71,707.356,1375.87,2318.5146
12/12/07,70.87,732.69,1372.36,2332.8506
12/13/07,70.51,722.106,1368.1801,2335.7913
12/14/07,70.74,719.304,1364.59,2303.7881
12/17/07,70.51,715.619,1367.4,2269.238
12/18/07,70.11,710.438,1373.13,2283.4988
12/19/07,70.52,718.661,1376.46,2280.4692
12/20/07,70.5,716.329,1379.34,2292.2339
12/21/07,70.98,727.41,1371.42,2330.8118
12/24/07,71.08,729.127,1368.96,2349.6626
12/26/07,72.04,739.4904,1365.4399,2351.6016
12/27/07,71.87,743.0923,1370.08,2318.7229
12/28/07,71.35,738.374,1377.34,2322.1084
12/31/07,71.44,738.296,1381.7,2306.2324
1/2/08,72.57,762.269,1390.65,2273.4058
1/3/08,72.99,763.187,1390.52,2273.4138
1/4/08,72.64,756.172,1394.34,2217.5916
1/7/08,71.77,740.114,1396.0699,2224.7607
1/8/08,72.46,751.127,1395.53,2184.6665
1/9/08,72.15,746.335,1397.23,2214.6021
1/10/08,71.96,735.046,1392.51,2232.2449
1/11/08,72.78,732.692,1398.08,2202.0266
1/14/08,73.13,744.587,1399.63,2225.9758
1/15/08,73.17,732.078,1403.67,2170.5105
1/16/08,72.43,722.135,1401.99,2158.5752
1/17/08,72.6,719.398,1405.4,2095.8611
1/18/08,72.41,722.654,1404.96,2083.2368
1/21/08,72.54,722.654,1404.96,2083.2368
1/22/08,71.72,713.422,1412.73,2060.1494
1/23/08,70.41,697.948,1415.91,2104.3735
1/24/08,71.58,714.071,1402.72,2125.6047
1/25/08,72.23,725.506,1407.37,2091.884
1/28/08,72.88,730.079,1408.55,2128.6384
1/29/08,72.86,734.976,1405.16,2141.8501
1/30/08,73.02,737.141,1401.52,2131.7847
1/31/08,72.89,736.231,1404.91,2167.9009
2/1/08,72.74,720.719,1407.79,2194.4272
2/4/08,73.55,728.97,1406.16,2171.5142
2/5/08,73.23,720.471,1409.3101,2102.2339
2/6/08,73.31,717.189,1407.13,2087.0498
2/7/08,73.83,725.189,1400.02,2104.0208
2/8/08,74.96,748.877,1403.23,2095.2119
2/11/08,74.86,757.576,1405.17,2107.6528
2/12/08,74.25,750.319,1401,2123.0596
2/13/08,74.54,751.79,1400.12,2152.7639
2/14/08,75.63,768.568,1392.29,2123.9407
2/15/08,75.66,767.402,1393.08,2125.854
2/18/08,75.63,767.402,1393.08,2125.854
2/19/08,76.98,794.596,1385.53,2124.1189
2/20/08,76.99,794.562,1383.1899,2141.9539
2/21/08,77.31,789.742,1392.91,2115.126
2/22/08,77.71,794.375,1390.47,2132.0212
2/25/08,78.6,800.311,1383.6899,2161.5115
2/26/08,79.75,813.464,1387.88,2176.4758
2/27/08,79.98,809.338,1390.42,2175.0012
2/28/08,80.48,824.759,1398.3,2155.8052
2/29/08,80.23,817.647,1406.86,2097.4751
3/3/08,81.08,824.265,1405.26,2098.6387
3/4/08,79.72,804.916,1398.86,2091.4224
3/5/08,80.88,835.43,1389.95,2103.4216
3/6/08,79.81,837.784,1386.73,2057.4419
3/7/08,78.55,833.814,1391.63,2040.1742
3/10/08,78.98,846.517,1395.28,2008.7124
3/11/08,79.57,853.589,1388.99,2083.363
3/12/08,79.92,862.415,1400.01,2065.2102
3/13/08,80.43,866.813,1396.03,2075.8833
3/14/08,79.26,859.856,1401.33,2032.7853
3/17/08,76.46,822.548,1411.5,2014.8756
3/18/08,77.48,848.871,1405.11,2100.3774
3/19/08,74.41,809.696,1412.8199,2049.395
3/20/08,72.79,798.192,1414.84,2098.4626
3/24/08,73.93,799.457,1405.24,2130.6226
3/25/08,75.5,807.45,1408.3199,2135.5415
3/26/08,76.43,830.223,1408.1,2116.925
3/27/08,76.67,838.988,1404.98,2093.1108
3/28/08,75.57,828.076,1408.92,2076.5559
3/31/08,74.13,807.034,1411.66,2088.4182
4/1/08,73.57,799.33,1405.1801,2163.3833
4/2/08,74.93,821.644,1402.3199,2159.6331
4/3/08,74.87,816.748,1403.79,2162.458
4/4/08,75.47,830.649,1413.01,2164.2112
4/7/08,75.93,846.242,1410.52,2167.6055
4/8/08,75.58,841.853,1410.35,2157.2788
4/9/08,77.67,860.452,1415.5,2139.9932
4/10/08,77.55,858.2,1411.59,2149.6694
4/11/08,76.89,855.45,1415.37,2106.0132
4/14/08,77.4,862.806,1413.27,2098.915
4/15/08,77.98,875.941,1408.6899,2108.5908
4/16/08,78.32,886.072,1400.4399,2156.6729
4/17/08,78.1,884.24,1398.99,2158.0767
4/18/08,78.36,890.992,1401.29,2197.2354
4/21/08,77.77,889.981,1405.41,2193.8721
4/22/08,78.81,900.396,1406.1899,2174.5901
4/23/08,78.59,900.624,1405.4399,2180.9099
4/24/08,77.63,887.2,1398.96,2194.9636
