DATE,SPXT,BOND,FTSE
10/15/09,1798.91,1534.5601,88.59
10/16/09,1784.35,1537.11,88.64
10/19/09,1801.12,1538.39,90.05
10/20/09,1789.9301,1542.39,89.25
10/21/09,1774.33,1538.6899,91.45
10/22/09,1793.34,1539.25,90.49
10/23/09,1771.5,1536.9301,90.33
10/26/09,1750.75,1533.67,89.52
10/27/09,1744.95,1539.25,88.88
10/28/09,1711.09,1542.58,87.34
10/29/09,1749.76,1538.03,89.67
10/30/09,1700.67,1544.8,88.33
11/2/09,1711.65,1543.4,89.16
11/3/09,1715.8101,1540.26,89.78
11/4/09,1718.21,1537.54,90.32
11/5/09,1751.45,1539.83,89.56
11/6/09,1756.0699,1542.16,88.69
11/9/09,1795.5601,1543.5699,89.22
11/10/09,1795.9,1544.5699,88.35
11/11/09,1804.9301,1544.5699,88.94
11/12/09,1786.66,1547.6801,88.25
11/13/09,1796.9301,1549.58,88.4
11/16/09,1823.29,1555.54,90.96
11/17/09,1825.1801,1555.53,91.13
11/18/09,1824.61,1553.52,91.48
11/19/09,1800.12,1554.6,90.72
11/20/09,1794.65,1554.41,90.76
11/23/09,1819.17,1555.17,91.09
11/24/09,1818.3101,1558.4,90.5
11/25/09,1826.74,1559.62,91.68
11/26/09,1826.74,1559.62,91.26
11/27/09,1795.7,1563.74,90.65
11/30/09,1802.6801,1564.8,91.68
12/1/09,1824.54,1561.29,92.97
12/2/09,1825.4,1559.04,93.24
12/3/09,1810.13,1556.45,93.01
12/4/09,1820.11,1551.3101,91.6
12/7/09,1815.7,1555.12,90.87
12/8/09,1797.3101,1558.96,90.15
12/9/09,1804.1,1557.9301,89.33
12/10/09,1814.8101,1555.28,89.46
12/11/09,1821.8,1553.51,90.23
12/14/09,1834.55,1553.26,91.3
12/15/09,1824.37,1550.23,91.16
12/16/09,1826.45,1551.37,92.55
12/17/09,1804.96,1558.51,90.86
12/18/09,1815.5,1555.36,90.72
12/21/09,1834.59,1548.36,90.33
12/22/09,1841.17,1544.89,90.2
12/23/09,1845.8,1544.6,90.96
12/24/09,1855.5,1540.63,91.47
12/28/09,1857.89,1538.61,91.92
12/29/09,1855.61,1540.8101,92.09
12/30/09,1856.14,1542.97,91.85
12/31/09,1837.5,1540.34,92
1/4/10,1867.0601,1542.4,93.45
1/5/10,1872.9,1549.2,93.85
1/6/10,1874.73,1547.8,95.5
1/7/10,1882.34,1547,94.21
1/8/10,1887.77,1548.39,93.78
1/11/10,1891.0601,1549.08,93.97
1/12/10,1873.3199,1555.24,92.06
1/13/10,1889.1,1551.75,92.9
1/14/10,1893.72,1555.83,92.99
1/15/10,1873.3,1559.1801,91.92
1/18/10,1873.3,1559.1801,92.05
1/19/10,1896.72,1557.39,93
1/20/10,1876.9,1560.13,91.36
1/21/10,1841.39,1563.39,90.58
1/22/10,1800.61,1563.03,89.61
1/25/10,1808.9301,1561.25,90.1
1/26/10,1801.34,1560.99,89.79
1/27/10,1810.21,1560.28,88.21
1/28/10,1788.97,1560.05,87.54
1/29/10,1771.4,1563.87,87.21
2/1/10,1796.67,1561.4,87.58
2/2/10,1819.99,1563.1801,88.5
2/3/10,1810.64,1560.28,87.16
2/4/10,1754.3,1565.27,84.9
2/5/10,1759.38,1568.5,83.2
2/8/10,1744.37,1565.9,84.24
2/9/10,1767.1801,1562.97,85.48
2/10/10,1763.6899,1559.25,85.51
2/11/10,1781.01,1557.91,87.01
2/12/10,1776.5,1560.42,86.55
2/15/10,1776.5,1560.42,86.81
2/16/10,1808.72,1562.71,88.18
2/17/10,1816.7,1558.42,87.67
2/18/10,1828.8101,1555.6,87.96
2/19/10,1833.09,1556.1801,88.38
2/22/10,1831.21,1557.42,87.71
2/23/10,1809.05,1563.63,87.05
2/24/10,1826.99,1563.2,87.25
2/25/10,1823.64,1565.97,86.72
2/26/10,1826.27,1569.71,87.29
3/1/10,1844.87,1569.45,87.24
3/2/10,1849.17,1570.5699,87.89
3/3/10,1850.24,1570.8199,87.97
3/4/10,1857.2,1571.8199,87.36
3/5/10,1883.28,1568.38,87.82
3/8/10,1883.29,1568.24,87.66
3/9/10,1886.6,1570.03,87.35
3/10/10,1895.38,1569.4399,86.9
3/11/10,1903.6801,1569.88,86.52
3/12/10,1903.29,1570.45,86.63
3/15/10,1904.1899,1571.41,86.38
3/16/10,1919.02,1574.65,87.19
3/17/10,1930.22,1575.64,87.84
3/18/10,1929.63,1574.1,87.98
3/19/10,1919.8,1573.3199,87.37
3/22/10,1929.64,1574.49,87.27
3/23/10,1943.7,1574.7,87.22
3/24/10,1933.04,1566.6899,86.64
3/25/10,1929.75,1563.04,86.97
3/26/10,1931.1801,1566.09,87.42
3/29/10,1942.51,1566.4301,88.67
3/30/10,1942.8101,1565.67,88.9
3/31/10,1936.48,1567.78,89.52
4/1/10,1950.91,1565.63,89.88
4/5/10,1966.4399,1557.02,90.18
4/6/10,1969.76,1559.21,90.3
4/7/10,1959.04,1566.66,90.2
4/8/10,1965.72,1565.33,90.15
4/9/10,1978.86,1566.37,90.57
4/12/10,1982.4,1571.09,90.69
4/13/10,1983.91,1573.1801,90.46
4/14/10,2006.0601,1570.79,91.23
4/15/10,2007.74,1572.35,91.9
4/16/10,1975.36,1577.5601,90.79
4/19/10,1984.3199,1574.8199,90.4
4/20/10,2000.33,1575.05,90.99
4/21/10,1998.3101,1578.7,91.12
4/22/10,2002.9301,1576.29,90.88
4/23/10,2017.1899,1573.88,91.21
4/26/10,2008.55,1574.65,91.45
4/27/10,1961.6,1581.5699,89.89
4/28/10,1974.63,1576.5601,89.81
4/29/10,2000.34,1580.33,90.03
4/30/10,1967.05,1584.1,90.74
5/3/10,1992.87,1581.13,90.7
5/4/10,1945.37,1586.26,88.62
5/5/10,1933.25,1589.42,87.03
5/6/10,1870.95,1596.77,86.84
5/7/10,1842.3199,1591.1899,87.16
5/10/10,1923.39,1587.74,87.95
5/11/10,1917.25,1587.24,87.96
5/12/10,1944.25,1587.01,87.93
5/13/10,1920.76,1588.7,88.05
5/14/10,1884.67,1596.03,86.46
5/17/10,1887.11,1594.78,84.65
5/18/10,1860.65,1599.4399,85.04
5/19/10,1851.28,1598.73,84.31
5/20/10,1779.3,1603.15,84.04
5/21/10,1806.05,1605.01,83.94
5/24/10,1782.77,1602.14,84.67
5/25/10,1783.4,1603.75,83.97
5/26/10,1773.65,1600.6801,84.3
5/27/10,1832.61,1594.45,84.88
5/28/10,1809.98,1597.4301,84.64
6/1/10,1778.99,1598.1,84.39
6/2/10,1825.25,1596.2,84.16
6/3/10,1832.72,1595,83.53
6/4/10,1769.72,1605.54,82.53
6/7/10,1745.87,1605.71,83.02
6/8/10,1765.29,1606.53,83.2
6/9/10,1754.91,1605.6899,83.5
6/10/10,1806.6899,1597.65,83.24
6/11/10,1815.26,1604.42,83.29
6/14/10,1812.02,1602.25,83.53
6/15/10,1854.61,1600.8101,83.46
6/16/10,1853.62,1602.8,83.34
6/17/10,1856.25,1608.83,83.63
6/18/10,1858.7,1607.7,84.17
6/21/10,1851.55,1608.4399,83.9
6/22/10,1822.05,1612.67,83.92
6/23/10,1816.65,1615.21,83.51
6/24/10,1786.13,1613.7,83.96
6/25/10,1791.24,1614.97,84.22
6/28/10,1787.9399,1620.08,84.38
6/29/10,1732.55,1622.33,84.15
6/30/10,1715.23,1622.48,83.93
7/1/10,1709.77,1623.39,83.32
7/2/10,1701.86,1621.09,83.01
7/5/10,1701.86,1621.09,82.95
7/6/10,1710.97,1625.11,82.57
7/7/10,1765.42,1623.01,82.98
7/8/10,1782.1,1621.99,82.91
7/9/10,1794.9399,1620.78,83.28
7/12/10,1796.3,1622.1,83.11
7/13/10,1824.0699,1619.55,83.36
7/14/10,1823.8199,1624.3101,83.3
7/15/10,1826,1628.46,83.51
7/16/10,1773.4301,1630.84,83.12
7/19/10,1784.0601,1629.36,82.63
7/20/10,1804.48,1631.21,82.21
7/21/10,1781.6,1634.6801,82.41
7/22/10,1821.76,1633.25,82.5
7/23/10,1836.75,1630.98,82.71
7/26/10,1857.34,1632.12,82.28
7/27/10,1855.39,1630.61,82.04
7/28/10,1842.66,1633.6801,82.45
7/29/10,1835.29,1634.4301,82.86
7/30/10,1835.4,1639.79,83.65
8/2/10,1875.85,1636.7,83.52
8/3/10,1866.87,1640.84,83.06
8/4/10,1878.8101,1638.53,83.71
8/5/10,1876.51,1640.38,84.51
8/6/10,1869.77,1644.4,84.11
8/9/10,1880.0601,1644.05,83.9
8/10/10,1868.88,1645.58,83.7
8/11/10,1817.13,1649.29,83.76
8/12/10,1807.61,1646.3101,84.67
8/13/10,1800.39,1649.24,84.8
8/16/10,1800.7,1655.6801,84.78
8/17/10,1823.1801,1652.09,84.91
8/18/10,1826.14,1651.89,84.95
8/19/10,1795.24,1655.97,85.09
8/20/10,1788.67,1653.28,85.48
8/23/10,1781.47,1654.4301,85.63
8/24/10,1755.65,1659.0601,84.81
8/25/10,1761.62,1657.35,84.68
8/26/10,1748.14,1660.2,84.92
8/27/10,1777.6,1651.41,85.69
8/30/10,1751.79,1657.4301,85.81
8/31/10,1752.55,1660.89,85.48
9/1/10,1804.46,1655.49,85.98
9/2/10,1820.98,1653.6,86.39
9/3/10,1845.1,1650.3199,87.31
9/6/10,1845.1,1650.3199,87.25
9/7/10,1824.05,1656.91,88.17
9/8/10,1836.21,1653.9,87.88
9/9/10,1845.09,1647.21,88.54
9/10/10,1854.1,1645.9301,88.27
9/13/10,1875.41,1650.55,88.67
9/14/10,1874.0699,1654.92,89.64
9/15/10,1880.74,1651.4,89.38
9/16/10,1880.37,1649.49,89.47
9/17/10,1881.9301,1649.8101,90.51
9/20/10,1910.6,1652.26,90.16
9/21/10,1905.74,1658.75,89.54
9/22/10,1896.77,1660.09,90.09
9/23/10,1880.97,1659.17,90.24
9/24/10,1920.84,1655.9399,91.71
9/27/10,1909.98,1661.85,91.84
9/28/10,1919.59,1664.77,91.69
9/29/10,1914.84,1662.3199,91.38
9/30/10,1908.95,1662.66,90.49
10/1/10,1917.42,1662.75,89.01
10/4/10,1902.15,1665.5699,88.62
10/5/10,1941.8199,1666.16,90.34
10/6/10,1941.5,1671.13,90.03
10/7/10,1938.3101,1672.3,90.39
10/8/10,1950.1801,1673.37,93.77
10/11/10,1950.47,1673.37,94.72
10/12/10,1957.92,1672.23,96.06
10/13/10,1972.08,1672.96,96.19
10/14/10,1964.9,1668.85,96.74
10/15/10,1968.87,1664.13,96.31
10/18/10,1983.17,1669.33,96.42
10/19/10,1951.67,1671.4,95.57
10/20/10,1972.51,1672.46,97.58
10/21/10,1976.12,1669.95,97.04
10/22/10,1980.83,1669.12,97.14
10/25/10,1985.11,1669.6801,98.41
10/26/10,1985.13,1665.35,98.57
10/27/10,1980.05,1662,98.07
10/28/10,1982.45,1665.08,98.14
10/29/10,1981.59,1668.58,98.08
11/1/10,1983.47,1668.62,98.29
11/2/10,1998.86,1671.89,98.82
11/3/10,2006.58,1670.53,98.39
11/4/10,2045.62,1677.1801,101.63
11/5/10,2053.77,1673.3199,102.05
11/8/10,2049.6899,1672.16,101.94
11/9/10,2033.85,1665.5,104.4
11/10/10,2043.16,1666.5699,103.08
11/11/10,2034.48,1666.5699,102.43
11/12/10,2010.5699,1660.0699,97.63
11/15/10,2008.25,1652,98.23
11/16/10,1976.26,1655.48,93.51
11/17/10,1977,1655.76,93.42
11/18/10,2007.38,1654.5699,96.28
11/19/10,2012.59,1656.01,94.37
11/22/10,2009.52,1660.3,94.19
11/23/10,1980.89,1662.76,94.54
11/24/10,2010.5601,1653.08,95.82
11/25/10,2010.5601,1653.08,96.53
11/26/10,1996.03,1655.9301,95.56
11/29/10,1993.83,1658.3,95.48
11/30/10,1981.84,1658.99,95.94
12/1/10,2024.97,1648.25,98.31
12/2/10,2050.96,1646.42,98.96
12/3/10,2056.3999,1647.73,100.04
12/6/10,2053.8,1653.92,99.89
12/7/10,2054.8899,1640.23,100.1
12/8/10,2063.03,1635.8101,100.2
12/9/10,2071.1201,1637.09,99.99
12/10/10,2083.5701,1633.72,100.01
12/13/10,2084,1636.3101,102.33
12/14/10,2085.9299,1625.86,102.36
12/15/10,2075.29,1621.7,101.93
12/16/10,2088.1899,1623.83,101.48
12/17/10,2089.95,1635.03,103.14
12/20/10,2095.3201,1633.97,103.78
12/21/10,2108.26,1635.89,104.88
12/22/10,2115.6899,1634.8101,104.92
12/23/10,2112.3701,1631.7,105.7
12/24/10,2112.3701,1631.7,105.76
12/27/10,2113.6699,1634.4399,106.04
12/28/10,2115.3201,1626.15,106.87
12/29/10,2117.8301,1637.04,106.96
12/30/10,2114.7,1635.46,105.62
12/31/10,2114.29,1641.1,107.65
1/3/11,2138.3,1639.71,107.12
1/4/11,2135.53,1639.9399,105.58
1/5/11,2146.5,1630.8199,106.73
1/6/11,2142.76,1634.79,105.3
1/7/11,2138.8101,1641.36,104.76
1/10/11,2135.8601,1642.9301,105.18
1/11/11,2143.8201,1641.11,106.01
1/12/11,2163.3601,1640.73,108.07
1/13/11,2159.6599,1644.8101,107.94
1/14/11,2175.6799,1643.17,107.64
1/17/11,2175.6799,1643.17,107.48
1/18/11,2178.72,1641.5601,107.89
1/19/11,2156.97,1643.83,106.86
1/20/11,2154.1799,1636.16,106.06
1/21/11,2159.4299,1639.12,106.84
1/24/11,2172.03,1640.1,106.62
1/25/11,2172.6699,1645.52,104.68
1/26/11,2181.9199,1639.02,106.49
1/27/11,2186.9299,1642.6899,107.19
1/28/11,2147.95,1645.59,107.98
1/31/11,2164.3999,1643.01,109.37
2/1/11,2200.54,1639.29,110.77
2/2/11,2194.9399,1635.96,111.32
2/3/11,2200.4199,1632.58,110.23
2/4/11,2206.8,1626.29,110.76
2/7/11,2220.6001,1627.45,110.7
2/8/11,2230.5901,1621.74,110.65
2/9/11,2224.6399,1626.63,111.43
2/10/11,2226.51,1621.84,111.09
2/11/11,2239.0801,1626.28,110.7
2/14/11,2244.8899,1629.35,111.22
2/15/11,2237.8999,1630.45,109.9
2/16/11,2252.3,1629.92,109.88
2/17/11,2259.4199,1633.99,111.18
2/18/11,2263.79,1633.15,111.1
2/21/11,2263.79,1633.15,111.23
2/22/11,2217.3501,1640.9399,108.83
2/23/11,2203.8899,1640.13,109.11
2/24/11,2202.23,1643,108.28
2/25/11,2226.05,1644.53,110.48
2/28/11,2238.55,1647.12,111.54
3/1/11,2203.3201,1647.89,111.8
3/2/11,2207.24,1644.22,112.21
3/3/11,2245.3301,1636.8,113.12
3/4/11,2228.78,1643.64,113.12
3/7/11,2210.26,1643.84,111.81
3/8/11,2230.3999,1640.7,111.45
3/9/11,2227.7,1645.83,110.37
3/10/11,2185.6499,1650.97,108.61
3/11/11,2201.8101,1650.7,107.78
3/14/11,2188.5601,1654.46,107.87
3/15/11,2164.0601,1654.59,103.86
3/16/11,2121.9399,1661.05,104.42
3/17/11,2150.4299,1657.95,106.84
3/18/11,2159.6899,1657.26,108.79
3/21/11,2192.0901,1654.15,109.12
3/22/11,2184.5701,1652.92,109.11
3/23/11,2190.96,1652.5601,109.18
3/24/11,2211.4199,1650.1,109.86
3/25/11,2218.4199,1647.3,109.59
3/28/11,2212.3201,1647.3101,108.15
3/29/11,2228.4099,1644.4,108.85
3/30/11,2243.55,1647.42,108.66
3/31/11,2239.4399,1648.03,110.15
4/1/11,2250.5801,1647.88,110.3
4/4/11,2251.6399,1649.76,111.09
4/5/11,2251.26,1645.96,111.78
4/6/11,2257.1101,1643.03,112.19
4/7/11,2253.76,1643.5699,112.46
4/8/11,2244.74,1643.0699,114.12
4/11/11,2238.51,1643.75,113.64
4/12/11,2221.1201,1648.96,111.18
4/13/11,2221.77,1651.66,111.02
4/14/11,2221.99,1650.39,110.88
4/15/11,2230.71,1656.61,111.69
4/18/11,2206.1499,1659.78,110.61
4/19/11,2218.8601,1660.9301,111.05
4/20/11,2248.8999,1658.6,112.3
4/21/11,2260.8401,1658.46,112.74
4/25/11,2257.24,1661.77,112.98
4/26/11,2277.51,1665.24,112.35
4/27/11,2292.1299,1662.73,112.38
4/28/11,2300.46,1667.11,112.52
4/29/11,2305.76,1668.95,113.28
5/2/11,2301.72,1669.72,112.45
5/3/11,2293.95,1671.87,111.33
5/4/11,2278.6299,1673.6801,109.07
5/5/11,2258.0801,1677.5,104.95
5/6/11,2266.97,1678.45,104.01
5/9/11,2277.3,1680.04,105.53
5/10/11,2295.72,1676.38,106.41
5/11/11,2271.47,1679.34,103.99
5/12/11,2282.8401,1676.66,104.18
5/13/11,2264.52,1679.3199,103.96
5/16/11,2250.6101,1682.6801,103.28
5/17/11,2250.3501,1685.03,103.22
5/18/11,2270.5701,1681.28,104.45
5/19/11,2275.71,1681.54,104.09
5/20/11,2258.21,1682.8101,104.23
5/23/11,2231.3101,1684.03,103.8
5/24/11,2229.49,1684.71,104.25
5/25/11,2236.75,1684.35,105.05
5/26/11,2246.1299,1689.41,104.84
5/27/11,2255.74,1688.75,105.2
5/31/11,2279.6599,1690.73,105.72
6/1/11,2227.96,1696.51,105.45
6/2/11,2225.3601,1691.38,104.89
6/3/11,2203.8101,1693.66,105.02
6/6/11,2180.1399,1693.2,104.5
6/7/11,2178.1499,1693.8199,104.84
6/8/11,2169.5,1697.39,105.12
6/9/11,2185.52,1693.9,106.11
6/10/11,2155,1695.37,105.1
6/13/11,2157.1499,1694.23,104.38
6/14/11,2184.48,1687.5699,104.62
6/15/11,2146.45,1695.35,103.46
6/16/11,2150.5801,1697.02,103.01
6/17/11,2157.1399,1695.3101,102.71
6/20/11,2168.8,1694.83,102.67
6/21/11,2198.1499,1694.3199,102.93
6/22/11,2184.03,1695.35,103.09
6/23/11,2177.8501,1699.98,101.7
6/24/11,2152.3101,1700.85,101.34
6/27/11,2172.0801,1696.12,101.03
6/28/11,2200.6799,1689.21,101.69
6/29/11,2219.2,1687.23,102.44
6/30/11,2241.6599,1685.78,102.35
7/1/11,2274.26,1683.7,101.16
7/4/11,2274.26,1683.7,101.17
7/5/11,2271.29,1688.7,102.34
7/6/11,2274.4199,1690.88,102.42
7/7/11,2298.3101,1686.98,103.01
7/8/11,2282.3201,1697.03,103.11
7/11/11,2241.0701,1701.98,102.77
7/12/11,2231.1499,1702.5699,103.28
7/13/11,2238.29,1704.59,104.38
7/14/11,2223.29,1701.3101,104.43
7/15/11,2235.6499,1702.38,104.93
7/18/11,2217.55,1701.23,105.28
7/19/11,2253.71,1703.27,105.21
7/20/11,2252.52,1701.02,104.82
7/21/11,2283.23,1697.61,104.92
7/22/11,2285.3401,1701.41,105.71
7/25/11,2272.47,1698.52,105.31
7/26/11,2263.1499,1702.27,105.8
7/27/11,2217.29,1699.78,105.77
7/28/11,2210.3301,1702.4,105.03
7/29/11,2196.0801,1712.53,104.93
8/1/11,2187,1717.03,104.5
8/2/11,2131.1001,1725.03,104.95
8/3/11,2142.5601,1726.04,105.2
8/4/11,2040.2,1733.98,104.57
8/5/11,2039.04,1724.6,103.78
8/8/11,1903.47,1732.23,103.5
8/9/11,1993.76,1740.96,103.37
8/10/11,1906.53,1746.1899,103.71
8/11/11,1995.14,1733.5601,104.19
8/12/11,2005.67,1740.21,104.26
8/15/11,2049.51,1736.4301,104.43
8/16/11,2029.92,1740.95,104.91
8/17/11,2032.41,1744.13,105.26
8/18/11,1941.92,1747.51,105.49
8/19/11,1912.77,1746.39,106.63
8/22/11,1913.27,1744.36,107.26
8/23/11,1978.89,1738.86,106.85
8/24/11,2005.13,1730.28,105.52
8/25/11,1973.96,1733.17,105.46
8/26/11,2004.11,1736.42,106.14
8/29/11,2061.05,1732.16,105.94
8/30/11,2066.3701,1739.53,106.08
8/31/11,2076.78,1737.55,105.94
9/1/11,2052.3,1743.2,105.56
9/2/11,2000.5,1750.9,106.5
9/5/11,2000.5,1750.9,106.61
9/6/11,1985.67,1751.17,106.11
9/7/11,2043.05,1747.7,105.45
9/8/11,2021.42,1749.89,105.71
9/9/11,1967.47,1754.0699,106.17
9/12/11,1981.3,1751.37,105.8
9/13/11,2000.08,1747.5699,105.76
9/14/11,2027.04,1747.71,105.94
9/15/11,2062.25,1744.25,105.01
9/16/11,2074.0601,1745.11,104.79
9/19/11,2053.74,1753.14,104.54
9/20/11,2050.3899,1751.92,105.07
9/21/11,1990.2,1757.66,104.68
9/22/11,1926.76,1765.96,102.88
9/23/11,1938.73,1756.99,100.79
9/26/11,1983.97,1750,100.92
9/27/11,2005.1899,1743.45,101.19
9/28/11,1964.2,1744.96,100.17
9/29/11,1980.23,1747.99,100.84
9/30/11,1930.79,1750.1899,100.02
10/3/11,1875.95,1758.3199,100.11
10/4/11,1918.39,1754.71,99.65
10/5/11,1953.67,1747.86,100.17
10/6/11,1989.61,1744.03,100.33
10/7/11,1973.42,1739.38,100.05
10/10/11,2040.76,1739.38,100.72
10/11/11,2041.9,1737.03,101.66
10/12/11,2062.22,1734.22,102
10/13/11,2056.26,1739.54,102.48
10/14/11,2091.99,1736.33,102.89
10/17/11,2051.54,1741.5601,102.65
10/18/11,2093.4299,1741.6899,102.73
10/19/11,2067.28,1742.89,102.51
10/20/11,2076.75,1742.1899,102.83
10/21/11,2115.8601,1741.35,102.34
10/24/11,2143.1299,1739.71,102.14
10/25/11,2100.1699,1748.5699,102.36
10/26/11,2122.3201,1744.46,102.23
10/27/11,2195.22,1736.3199,102.13
10/28/11,2196.1299,1743.95,101.5
10/31/11,2141.8101,1752.0699,101.27
11/1/11,2081.97,1761.14,101.77
11/2/11,2115.7,1760.4399,101.66
11/3/11,2155.8701,1756.91,102.03
11/4/11,2142.3401,1758.59,102.05
11/7/11,2156,1760.83,102.26
11/8/11,2182.6089,1755.8,102.24
11/9/11,2102.7241,1759.63,102.29
11/10/11,2121.136,1754.27,102.25
11/11/11,2162.48,1754.27,102.06
11/14/11,2142.0901,1755.3199,101.84
11/15/11,2152.8,1753.29,102.27
11/16/11,2117.6399,1755.22,102.27
11/17/11,2082.1001,1757.37,101.54
11/18/11,2081.4199,1754.46,101.07
11/21/11,2042.71,1755.92,100.87
11/22/11,2034.41,1756.46,101.13
11/23/11,1989.54,1758.46,100.79
11/24/11,1989.54,1758.46,100.86
11/25/11,1984.5,1752.58,100.6
11/28/11,2042.8,1755.09,100.96
11/29/11,2048.0601,1753.47,101.17
11/30/11,2137.0801,1750.55,101.08
12/1/11,2133.0701,1747.64,100.75
12/2/11,2132.6399,1754.03,100.87
12/5/11,2154.6799,1755.79,100.94
12/6/11,2157.1001,1753.62,101.02
12/7/11,2162.0701,1759.1,100.89
12/8/11,2116.4099,1762.52,100.73
12/9/11,2152.1499,1756.75,100.66
12/12/11,2120.1499,1759.6801,100.51
12/13/11,2102.1499,1762.37,100.75
12/14/11,2078.51,1765.88,99.99
12/15/11,2085.4399,1764.39,99.9
12/16/11,2092.1799,1767.84,99.87
12/19/11,2067.6699,1770.12,99.79
12/20/11,2129.6699,1764.21,100.2
12/21/11,2133.8601,1760.87,100.41
12/22/11,2152.04,1762.03,100.41
12/23/11,2171.5,1756.74,100.48
12/27/11,2171.71,1759.13,100.27
12/28/11,2145.0901,1766.61,99.77
12/29/11,2168.1201,1767.74,100.05
12/30/11,2158.9399,1769.79,100
1/3/12,2192.3999,1765.75,100.64
1/4/12,2193.28,1764.6801,100.71
1/5/12,2199.73,1764.59,100.85
1/6/12,2194.98,1767.33,100.78
1/9/12,2200,1768.59,100.53
1/10/12,2219.5801,1768.65,100.84
1/11/12,2220.48,1772.76,100.83
1/12/12,2225.74,1772.05,101.05
1/13/12,2214.73,1776.96,101.2
1/16/12,2214.73,1776.96,101.14
1/17/12,2222.5901,1777.87,101.4
1/18/12,2247.6399,1774.64,101.39
1/19/12,2258.8,1771.08,101.69
1/20/12,2260.3701,1768.11,101.44
1/23/12,2261.47,1766.8,101.22
1/24/12,2259.22,1767.0699,101.18
1/25/12,2278.8301,1770.9,101.07
1/26/12,2265.8401,1776.88,101.3
1/27/12,2262.3501,1778.8199,101.3
1/30/12,2256.72,1782.61,101.29
1/31/12,2255.6899,1785.33,101.28
2/1/12,2276.24,1782.8,101.3
2/2/12,2278.9199,1784.1801,101.01
2/3/12,2312.49,1777.6801,101.41
2/6/12,2311.55,1782.23,101.52
2/7/12,2316.27,1778.91,101.89
2/8/12,2322.1101,1779.52,101.97
2/9/12,2325.5601,1776.77,102.24
2/10/12,2309.6001,1781.01,101.92
2/13/12,2325.8101,1780.35,101.97
2/14/12,2324,1784.6,101.96
2/15/12,2312.28,1784.01,102.23
2/16/12,2338.1201,1778.52,102.01
2/17/12,2343.6699,1778.3,101.47
2/20/12,2343.6699,1778.3,101.63
2/21/12,2345.4099,1776.7,102.95
2/22/12,2337.6699,1780.04,103.17
2/23/12,2348.1101,1781.38,103.4
2/24/12,2352.3401,1782.09,103.9
2/27/12,2355.74,1786.12,103.96
2/28/12,2364.03,1786.34,103.9
2/29/12,2353.23,1784.92,102.78
3/1/12,2367.8701,1781.8199,103.61
3/2/12,2360.28,1785.49,103.1
3/5/12,2351.28,1783.75,102.74
3/6/12,2315.21,1786.65,101.73
3/7/12,2331.8899,1784.08,102.42
3/8/12,2355.01,1782.34,102.94
3/9/12,2363.5601,1781.37,103.41
3/12/12,2364.1001,1782.38,103.25
3/13/12,2407.79,1777.75,103.66
3/14/12,2404.98,1767.62,103.03
3/15/12,2419.3701,1769.02,103.02
3/16/12,2422.0901,1769.08,103.29
3/19/12,2431.73,1764.24,103.29
3/20/12,2424.46,1764.47,102.06
3/21/12,2420.02,1770.12,102.15
3/22/12,2402.71,1770.66,101.57
3/23/12,2410.1599,1772.95,102.13
3/26/12,2443.6399,1773.3,102.54
3/27/12,2437.01,1777.14,102.11
3/28/12,2425.55,1776.86,101.54
3/29/12,2421.7,1778.95,100.98
3/30/12,2430.6699,1775.14,102.31
4/2/12,2449.0801,1776.71,103.42
4/3/12,2439.8899,1770.74,103.14
4/4/12,2415.05,1773.0699,102.15
4/5/12,2414.3999,1776.62,103.09
4/9/12,2387.03,1786.1801,102.65
4/10/12,2346.27,1788.86,102.05
4/11/12,2364.0901,1786.15,102.18
4/12/12,2396.6899,1785.6,103.34
4/13/12,2366.8401,1789.47,102.61
4/16/12,2365.6499,1791.1899,101.87
4/17/12,2402.29,1789.0699,102.37
4/18/12,2392.5701,1790.87,101.88
4/19/12,2378.48,1792.41,102.16
4/20/12,2381.3201,1791.08,103.03
4/23/12,2361.3501,1793.16,102.05
4/24/12,2370.04,1791.5,102.7
4/25/12,2402.71,1790.54,102.91
4/26/12,2418.8899,1791.98,103.65
4/27/12,2424.78,1793.39,103.93
4/30/12,2415.4199,1794.8199,103.94
5/1/12,2429.1001,1792.4301,103.8
5/2/12,2423.29,1795.45,103.31
5/3/12,2405.1699,1796.29,102.31
5/4/12,2366.3899,1798.98,102.26
5/7/12,2367.26,1799.11,101.82
5/8/12,2357.45,1801.12,100.9
5/9/12,2342.3101,1799.64,100.44
5/10/12,2348.9299,1798.54,100.83
5/11/12,2341.23,1800.54,99.66
5/14/12,2315.45,1802.92,98.81
5/15/12,2302.5601,1802.84,99.09
5/16/12,2293.21,1802.6899,98.94
5/17/12,2258.9299,1805.1899,99.12
5/18/12,2242.25,1804.09,98.59
5/21/12,2278.24,1802.86,98.99
5/22/12,2279.3999,1798.53,98.25
5/23/12,2283.3601,1802.85,97.94
5/24/12,2286.8701,1800.1801,98.25
5/25/12,2281.9199,1800.9301,98.49
5/28/12,2281.9199,1800.9301,98.48
5/29/12,2307.5701,1801.99,98.59
5/30/12,2275.1899,1808.79,98.29
5/31/12,2270.25,1811.0601,97.57
6/1/12,2214.4099,1816.25,97.61
6/4/12,2214.7,1812.2,97.58
6/5/12,2227.45,1810.05,97.77
6/6/12,2279.4199,1805.6801,98.63
6/7/12,2279.28,1806.28,99.29
