Ticker,T100ECMU Index,SPGSCIP Index,LBUSTRUU Index,SPTRENRS Index,SPTRFINL Index,SPTRINFT Index,SPTRHLTH Index,SPTRCOND Index,SPTRINDU Index,SPTRUTIL Index,SPTRCONS Index,SPTRMATR Index,SPTRTELS Index,SPXT Index
12/10/07,69.42,697.697,1365.78,800.24,570.33,440.5406,516.14,318.88,456.54,382.59,400.66,359.66,237.13,2378.6025
12/11/07,69.71,707.356,1375.87,783.99,542.23,432.1071,508.3,309.72,444.54,373.92,395.47,345.37,239.38,2318.5146
12/12/07,70.87,732.69,1372.36,802.84,537.25,436.929,509.06,309.62,447.21,374.4,398.16,349.5,246.68,2332.8506
12/13/07,70.51,722.106,1368.1801,808.13,534.68,437.6284,507.81,308.61,450.9,379.02,398.34,351.95,246.19,2335.7913
12/14/07,70.74,719.304,1364.59,795.85,524.89,432.6988,502.98,304.16,444.48,373.16,394.78,344.96,242.81,2303.7881
12/17/07,70.51,715.619,1367.4,779.35,520.16,423.3992,497.6,301.26,436.88,368.42,391.31,334.13,237.95,2269.238
12/18/07,70.11,710.438,1373.13,790.58,520.68,425.6636,501.05,303.88,439.36,373.88,391.67,337.23,239.58,2283.4988
12/19/07,70.52,718.661,1376.46,794.07,521.3,426.8539,498.9,301.11,436.71,371.46,392.43,336.4,236.81,2280.4692
12/20/07,70.5,716.329,1379.34,801.42,517.92,433.7699,500.96,301.57,439.58,371.86,393.01,342.53,238.58,2292.2339
12/21/07,70.98,727.41,1371.42,820.56,528.5,440.3247,506.48,305.84,447.4,374.66,397.89,350.73,243.61,2330.8118
12/24/07,71.08,729.127,1368.96,825.17,537.86,444.0782,507.04,308.48,451.95,374.86,399.58,353.06,244.41,2349.6626
12/26/07,72.04,739.4904,1365.4399,834.91,535.32,445.0428,506.57,306.93,451.99,373.22,398.86,355.3,247.55,2351.6016
12/27/07,71.87,743.0923,1370.08,826.25,523.68,437.8126,500.83,303.1,446.25,370.04,395.1,349.5,244.87,2318.7229
12/28/07,71.35,738.374,1377.34,834.44,521.28,438.0546,501.03,302.53,446.92,372.89,396.37,349.74,246.26,2322.1084
12/31/07,71.44,738.296,1381.7,823.84,524.83,432.9347,496.59,301.73,443.67,369.67,392.26,346.71,242.07,2306.2324
1/2/08,72.57,762.269,1390.65,828.99,512.22,424.0856,492.58,295.47,435.91,364.64,386.98,343.83,238.73,2273.4058
1/3/08,72.99,763.187,1390.52,833.37,508.91,423.169,495.62,291.98,438.11,365.8,385.83,348.84,239.86,2273.4138
1/4/08,72.64,756.172,1394.34,811.64,494.37,404.0713,490.11,283.18,427.3,367.08,383.63,339.02,236.22,2217.5916
1/7/08,71.77,740.114,1396.0699,802.33,496.53,400.9892,500.74,284.57,424.57,376.26,390.32,335.38,239.54,2224.7607
1/8/08,72.46,751.127,1395.53,792.18,478.44,389.7916,504.9,279.09,414.56,376.06,389.24,329.98,229.88,2184.6665
1/9/08,72.15,746.335,1397.23,803.88,486.67,398.4337,512.96,281.39,417.73,380.85,392.54,332.89,230.03,2214.6021
1/10/08,71.96,735.046,1392.51,799.65,498.05,399.7287,513.6,284.91,422.57,378.99,395.47,337.34,233.99,2232.2449
1/11/08,72.78,732.692,1398.08,788.01,497.06,391.7017,513.95,277.76,414.22,376.25,387.39,333.29,227.41,2202.0266
1/14/08,73.13,744.587,1399.63,800.02,502.09,401.9705,511.49,280.43,419.55,377.26,386.5,344.91,229.55,2225.9758
1/15/08,73.17,732.078,1403.67,771.78,483.49,392.5247,503.38,273.99,409.8,372.86,381.43,334.48,224.86,2170.5105
1/16/08,72.43,722.135,1401.99,748.02,489.69,384.0428,506.82,277.51,408.49,367.01,380.83,323.71,225.1,2158.5752
1/17/08,72.6,719.398,1405.4,719.2,466.78,377.9404,496.92,272.52,393.84,353.11,375.74,306.23,220.49,2095.8611
1/18/08,72.41,722.654,1404.96,722.04,458.51,379.4585,489.01,272.53,397.46,347.07,371.81,311.97,208.97,2083.2368
1/21/08,72.54,722.654,1404.96,722.04,458.51,379.4585,489.01,272.53,397.46,347.07,371.81,311.97,208.97,2083.2368
1/22/08,71.72,713.422,1412.73,702.33,468.75,367.8027,473.6,277.05,396.94,335.39,366.44,308.45,206.46,2060.1494
1/23/08,70.41,697.948,1415.91,706.2,500.47,367.4206,471.71,287.16,407.52,347.02,370.66,312.15,208.94,2104.3735
1/24/08,71.58,714.071,1402.72,728.63,503.38,378.4514,471.51,288.93,409.84,337.44,369.48,321.04,207.52,2125.6047
1/25/08,72.23,725.506,1407.37,717.92,490.96,371.8894,463.7,283.25,407.98,331.64,364.43,320.3,205.32,2091.884
1/28/08,72.88,730.079,1408.55,730.38,507.39,373.4561,470.8,288.58,414.21,336.48,368.84,326.79,210.74,2128.6384
1/29/08,72.86,734.976,1405.16,733.78,514.8,373.56,472.18,289.96,416.83,337.81,368.24,328.53,218.39,2141.8501
1/30/08,73.02,737.141,1401.52,731.46,508.96,373.8107,468.31,288.12,418.13,337.16,366.45,328.52,215,2131.7847
1/31/08,72.89,736.231,1404.91,733.89,523.02,378.8422,472.68,297.88,424.09,344.38,371.87,333.07,220.04,2167.9009
2/1/08,72.74,720.719,1407.79,738.89,533.1,382.0395,477.45,302.23,430.67,349.84,375.26,340.41,219.43,2194.4272
2/4/08,73.55,728.97,1406.16,739.56,519.59,375.6183,479.23,295.88,426.67,355.18,372.55,335.67,219.29,2171.5142
2/5/08,73.23,720.471,1409.3101,711.83,495.84,364.4605,469.76,287.77,414.24,342.76,365.58,323.37,209.81,2102.2339
2/6/08,73.31,717.189,1407.13,700.64,490.84,359.6174,470.6,285.99,413.09,342.5,364.58,321.74,208.22,2087.0498
2/7/08,73.83,725.189,1400.02,709.84,499.05,358.8024,471.18,290.84,413.99,341.05,370.13,323.67,210.01,2104.0208
2/8/08,74.96,748.877,1403.23,718.81,487.61,363.3826,466,288.86,411.48,339.17,367.29,329.75,207.38,2095.2119
2/11/08,74.86,757.576,1405.17,736.6,478.39,367.4424,465.7,292.81,415.08,342.1,371.04,334.74,210.14,2107.6528
2/12/08,74.25,750.319,1401,737.85,485,366.7798,471.32,294.29,418.04,345.99,374.73,335.38,214.05,2123.0596
2/13/08,74.54,751.79,1400.12,755.27,489.09,375.8796,474.16,297.52,425.84,346.57,375.73,339.24,220.38,2152.7639
2/14/08,75.63,768.568,1392.29,755.07,479.66,368.2299,467.96,293.41,419.98,342.92,372.26,336.76,215.82,2123.9407
2/15/08,75.66,767.402,1393.08,753.6,482.7,366.2903,470.05,294.74,418.11,344.35,373.65,336.16,215.56,2125.854
2/18/08,75.63,767.402,1393.08,753.6,482.7,366.2903,470.05,294.74,418.11,344.35,373.65,336.16,215.56,2125.854
2/19/08,76.98,794.596,1385.53,772.08,479.03,362.6539,472.56,292.86,418.29,343.59,373.45,342.53,204.6,2124.1189
2/20/08,76.99,794.562,1383.1899,783.82,486.55,368.9419,472.26,295.62,420.45,343.47,374.03,346.74,198.76,2141.9539
2/21/08,77.31,789.742,1392.91,767.8,480.04,365.3153,467.08,290.26,415.38,337.69,372.68,341.32,198.57,2115.126
2/22/08,77.71,794.375,1390.47,774.09,487.6,366.3322,467.32,294.12,417.57,341.62,374.96,343.19,202.26,2132.0212
2/25/08,78.6,800.311,1383.6899,793.39,493.24,368.597,474.62,299,424.61,343.05,377.38,351.92,205.13,2161.5115
2/26/08,79.75,813.464,1387.88,804.78,494.25,372.3395,476.21,302.61,425.8,345.9,380.24,351.97,206.36,2176.4758
2/27/08,79.98,809.338,1390.42,798.37,498.65,375.4049,472.56,301.94,424.99,339.87,379.6,353.13,203.81,2175.0012
2/28/08,80.48,824.759,1398.3,809.57,483.58,372.4863,468.8,294.93,422.88,337.62,377.51,352.14,206.22,2155.8052
2/29/08,80.23,817.647,1406.86,785.27,464.21,363.691,462.01,286.23,412.81,327.48,371.17,340.01,198.91,2097.4751
3/3/08,81.08,824.265,1405.26,791.81,458.51,361.3547,462.26,286.98,415.28,331.42,372.8,345.27,199.38,2098.6387
3/4/08,79.72,804.916,1398.86,779.79,454.79,363.0545,462.1,287.19,413.86,336.43,373.59,337.77,197.53,2091.4224
3/5/08,80.88,835.43,1389.95,793.79,452.42,366.0046,462.31,287.29,417.82,336.61,374.88,346.12,200.11,2103.4216
3/6/08,79.81,837.784,1386.73,775.56,435.99,359.1701,452.58,279.74,410.16,329.51,371.43,341.81,196.91,2057.4419
3/7/08,78.55,833.814,1391.63,759.17,437.47,359.3061,447.61,277.22,403.53,328.16,369.61,329.21,196.78,2040.1742
3/10/08,78.98,846.517,1395.28,750.3,424.05,355.9545,442.2,273.01,396.22,325.95,368.27,318.5,193.48,2008.7124
3/11/08,79.57,853.589,1388.99,784.78,455.52,368.8275,441.38,281.55,410.88,336.28,374.93,337.67,199.13,2083.363
3/12/08,79.92,862.415,1400.01,772.83,446.04,366.6337,439.71,279.69,412.04,331.84,374.02,336.46,195.37,2065.2102
3/13/08,80.43,866.813,1396.03,783.28,447.65,367.4161,441.4,280.78,414.4,332.45,374.02,343.5,195.9,2075.8833
3/14/08,79.26,859.856,1401.33,770.61,429.54,359.6022,433.02,275.52,408.72,329.5,368.07,339.88,192.9,2032.7853
3/17/08,76.46,822.548,1411.5,751.06,422.92,358.0063,432.16,271.43,408.86,329.43,366.89,332.51,196.08,2014.8756
3/18/08,77.48,848.871,1405.11,778.39,458.87,372.9796,442.27,283.22,425.29,335.25,375.76,344.27,202.34,2100.3774
3/19/08,74.41,809.696,1412.8199,736.13,449.59,362.476,440.09,279.51,414.88,328.02,373.57,322.62,197.98,2049.395
3/20/08,72.79,798.192,1414.84,740.35,480.81,368.6692,443.71,288.45,422.56,329.91,379.59,320.88,203.49,2098.4626
3/24/08,73.93,799.457,1405.24,749.61,484.2,378.5794,446.32,297.46,428.71,328.98,383.38,331.19,209.6,2130.6226
3/25/08,75.5,807.45,1408.3199,754.32,482.83,379.2287,446.62,296.7,431.36,328.83,384.48,340.47,208.86,2135.5415
3/26/08,76.43,830.223,1408.1,770.64,466.09,375.0935,444.59,290.16,428.53,330.51,383.37,341.08,206.88,2116.925
3/27/08,76.67,838.988,1404.98,764.62,456.91,366.2605,444.12,286.26,424.15,332.51,382.55,336.79,206.1,2093.1108
3/28/08,75.57,828.076,1408.92,761.45,447.76,364.6817,441.78,279.9,422.99,329.65,382.86,336.32,205.28,2076.5559
3/31/08,74.13,807.034,1411.66,764.62,451.56,367.1523,439.39,283.98,426.18,332.94,383.61,336.23,208.82,2088.4182
4/1/08,73.57,799.33,1405.1801,780.32,485.42,380.0746,449.77,296.32,440.19,341.46,389.3,344.48,215.32,2163.3833
4/2/08,74.93,821.644,1402.3199,791.02,482.49,378.4279,445.89,296.9,438.8,343.84,386.63,347.36,212.96,2159.6331
4/3/08,74.87,816.748,1403.79,792.09,484.35,378.9138,445.99,295.98,438.04,342.32,386.63,353.51,214.46,2162.458
4/4/08,75.47,830.649,1413.01,800.04,477.62,379.9189,450.46,294.71,439.51,343.9,387.09,358.61,211.2,2164.2112
4/7/08,75.93,846.242,1410.52,801.63,482.35,378.6938,452.45,294.46,437.95,344.39,386.77,356.59,213.39,2167.6055
4/8/08,75.58,841.853,1410.35,807.89,474.24,374.8464,451.13,292.73,435.85,345.92,385.94,358.39,213.34,2157.2788
4/9/08,77.67,860.452,1415.5,811.59,465.99,373.8819,448.75,287.15,431.21,345.93,382.99,355.28,209.72,2139.9932
4/10/08,77.55,858.2,1411.59,812.16,464.26,379.5964,452.62,289.69,433.84,343.9,384.22,356.09,209.45,2149.6694
4/11/08,76.89,855.45,1415.37,800.64,455.84,368.8022,446.06,284.03,413.8,343.89,381.3,351.23,205.86,2106.0132
4/14/08,77.4,862.806,1413.27,814.73,444.76,367.0918,445.16,282.43,413.44,344.19,381.57,350.03,204.98,2098.915
4/15/08,77.98,875.941,1408.6899,822.71,449.59,367.4066,444.34,283.02,414.89,346.93,383.42,351.24,204.79,2108.5908
4/16/08,78.32,886.072,1400.4399,845.06,464.42,378.7389,446.93,287.57,425.41,354.66,385.36,368.66,207.56,2156.6729
4/17/08,78.1,884.24,1398.99,845.73,471.03,379.3595,443.27,289.39,422.02,354.75,383.9,365.92,207.07,2158.0767
4/18/08,78.36,890.992,1401.29,862.15,479.56,392.0996,448.62,295.18,433.44,355.53,384.07,370.74,208.16,2197.2354
4/21/08,77.77,889.981,1405.41,869.93,471.45,395.1089,446.28,294.93,431.19,353.31,385.05,371.03,208.51,2193.8721
4/22/08,78.81,900.396,1406.1899,871.53,467.31,390.3301,440.41,290.05,426.69,351.35,381.84,366.03,208.97,2174.5901
4/23/08,78.59,900.624,1405.4399,865.18,463.78,395.7716,445.46,291.01,426.86,354.13,384.92,361.44,213.47,2180.9099
4/24/08,77.63,887.2,1398.96,845.78,481.4,399.942,446.13,294.84,431.13,351.58,384.27,356.54,214.5,2194.9636
4/25/08,77.78,899.146,1397.87,854.92,489.77,395.2371,450.62,297.83,435.05,352.56,382.35,367.49,215.67,2209.2512
4/28/08,77.8,903.013,1401.6899,852.91,489.08,393.6639,451.94,297.99,435.17,351.94,383.21,363.07,216.03,2207.0171
4/29/08,76.7,881.279,1403.84,840.31,485.96,395.9909,448.15,299.48,433.47,350.02,384.6,351.9,218,2198.4976
4/30/08,76.58,870.35,1408.71,847.73,481.08,392.5717,446.11,296.1,432.09,350.52,382.78,354.58,218.86,2190.1306
5/1/08,75.3,858.614,1410.54,829.39,500.3,405.2953,454.03,305.85,438.71,354.42,385.02,352.08,224.86,2228.0925
5/2/08,76.58,882.743,1407.02,839.28,501.86,404.8935,454.42,305.26,440.12,358.19,384.7,356.72,225.99,2235.2991
5/5/08,77.31,902.36,1407.6,847.43,494.61,402.4671,452.76,301.44,438.01,353.52,384.37,362.14,224.81,2225.3682
5/6/08,77.51,915.153,1405.41,865.69,499.11,406.3185,452.58,303.04,440.64,353.57,384.89,365.88,224.52,2242.4734
5/7/08,78.08,924.382,1407.62,853.78,481.1,400.5553,446.39,298.77,432.94,348.62,381.55,360.76,221.03,2202.7698
5/8/08,78.15,928.766,1412.12,870.35,475.24,403.1922,447.76,297.98,435.56,350.12,382.19,369.25,220.87,2210.9517
5/9/08,79.04,944.079,1412.49,864.98,470.66,401.4045,445.24,296.55,432.08,350.97,379.49,363.78,220.12,2196.5374
5/12/08,78.56,933.813,1411.73,863.5,478.72,406.6236,448.33,302.74,437.62,354.43,382.75,370.62,222.01,2220.8113
5/13/08,78.98,943.596,1402.87,873.43,472.01,407.0284,446.05,303.48,440.39,353.1,382.55,372.1,222.45,2220.4619
5/14/08,78.55,934.229,1401.38,865.55,476.51,408.3827,448.32,306.51,441.68,356.17,384.64,374.32,225.44,2229.7444
5/15/08,78.4,933.028,1409.8199,880.69,482.4,416.9545,447.81,310.38,443.18,355.4,387.7,379.6,226.55,2253.7632
5/16/08,78.94,944.07,1410.24,902.99,475.88,416.9375,448.57,307.63,441.96,357.62,388.27,384.55,226.61,2256.6348
5/19/08,78.26,943.672,1412.67,912.1,473.37,414.6689,450.21,306.75,444.2,361.74,387.78,383.46,228.67,2258.7402
5/20/08,78.88,959.985,1416.38,919.18,462.96,408.736,449.81,301.8,438.96,362.93,384.63,383.74,222.74,2237.7869
5/21/08,79.91,984.6,1412.77,908.23,451.03,400.9184,447.24,295.95,431.42,362.75,381.08,372,219.56,2202.0205
5/22/08,79.69,971.4,1405.42,898.92,455.14,402.7889,450.38,296.54,430.63,364.44,385.25,370.79,220.74,2208.1978
5/23/08,80.25,979.1,1410.58,881.93,446.71,400.6099,445.01,291.46,424.63,357.33,383.8,365.75,217.64,2179.0537
5/27/08,79.6,961.42,1404.74,875.86,450.42,408.0383,448.12,294.71,428.05,359.97,385.63,363.84,219.12,2193.9778
5/28/08,79.91,970.85,1399.01,889.15,447.76,409.5488,447.29,296.04,431.68,360.1,383.88,374.04,222.74,2203.1023
5/29/08,78.25,942.39,1394.49,871.22,455.1,412.2551,454.08,298.96,434.01,362.61,388.03,369.12,226.79,2215.1172
5/30/08,78.95,948.23,1398.38,876.99,451.8,414.6267,455.13,297.9,436.53,362.28,388.13,371.61,226.25,2218.4985
6/2/08,79.3,954.98,1402.98,877.53,443.76,408.7424,450.25,294.45,431.88,358.55,384.9,369.4,223.46,2195.2688
6/3/08,79.3,937.42,1406.98,861.76,441.05,406.9066,451.67,294.52,428.67,356.44,383.98,369.07,220.57,2182.646
6/4/08,79.27,924.81,1403.6,851.15,438.28,410.8099,453.2,296.17,428.22,360.61,386.13,367.5,218.77,2183.0095
6/5/08,80.73,955.86,1398,888.54,447.17,417.6492,456.81,300,433.59,364.81,390.41,380.1,225.17,2225.7422
6/6/08,82.36,1014.41,1402.59,874.64,425.06,405.8403,445.02,288.09,417.65,355.62,380.69,370.71,219.07,2157.2363
6/9/08,82.01,992.84,1396.17,897.92,415.25,405.1164,442.93,287.71,419.51,361.24,381.56,375.54,216.24,2159.0283
6/10/08,81.48,979.66,1387.26,878.08,419.77,404.0525,440.28,288.97,419.18,361.65,384.83,370.72,214.13,2153.7693
6/11/08,83,1011.54,1391.24,884.85,406.16,394.4991,433.93,282.64,409.92,358.23,381.38,364.08,208.49,2117.8369
6/12/08,83.33,1013.71,1382.45,869.04,414.46,397.296,435.77,284.52,410.73,358.11,383.65,363.64,208.37,2124.937
6/13/08,83.17,1006.62,1379.47,878.57,423,405.3186,441.19,291.78,415.52,363.38,383.77,373.4,210.96,2156.9607
6/16/08,83.26,1009.63,1380.4,880.73,427.45,407.0864,439.21,291.42,414.26,363.35,379.51,373.61,207.92,2157.1396
6/17/08,83.55,1007.26,1383.87,895.66,414.93,403.8852,437.36,287.57,410.15,363.56,377.73,374.3,206.03,2142.5515
6/18/08,83.86,1021.34,1390.51,894.69,409.94,398.6931,433.65,282.13,406.09,362.32,373.58,371.89,204.09,2121.7764
6/19/08,83.01,995.16,1387.48,875.85,413.54,403.5066,436.05,285.57,410.86,365.25,375.08,372.47,204.92,2130.3027
6/20/08,83.08,1010.48,1390.39,869.36,403.04,393.5534,429.85,276.95,404.12,359.6,370.47,366.29,199.81,2090.8147
6/23/08,83.12,1017.13,1387.0601,901.74,392.05,391.0926,431.29,272.4,404.34,362.77,369.54,369.88,199.88,2090.9355
6/24/08,82.78,1016.11,1390.14,888,397.89,389.7943,432.82,271.81,399.3,361.55,370.45,360.71,199.91,2085.0769
6/25/08,82.75,1003.65,1389.9399,883.69,399.46,395.7409,436.39,275.78,397.38,363.27,375.06,361.7,201.69,2097.3647
6/26/08,83.95,1036.8,1393.91,874.21,382,381.7122,427.22,266.13,381.78,353.66,367.5,350.81,196.42,2036.4005
6/27/08,84.4,1039.02,1396.35,881.58,376.84,380.1042,429.76,264.24,379.66,351.48,362.98,352.11,194.06,2028.8909
6/30/08,84.48,1033.9399,1397.25,896.99,368.82,376.3238,433.95,261.83,383.12,359.48,363.11,351.08,200.2,2031.4713
7/1/08,84.82,1041.504,1395.48,902.6,372.87,377.6953,436.32,261.78,383.63,361.73,365.16,347.51,197.8,2039.6556
7/2/08,85.78,1058.1,1396.91,873.44,367.54,371.0313,434.55,257.22,371.97,359.61,364.82,329.25,195.79,2002.6431
7/3/08,86.17,1067.01,1395.65,869.37,366.35,371.3253,435.17,257.92,375.99,356.96,367.52,331.9,194.6,2004.8674
7/4/08,86.13,1067.01,1395.65,869.37,366.35,371.3253,435.17,257.92,375.99,356.96,367.52,331.9,194.6,2004.8674
7/7/08,84.66,1036.6801,1397.72,849.42,354.79,374.2154,433.06,256.23,376.03,353.87,367.63,331.3,194.7,1988.0887
7/8/08,82.84,1001.94,1403.3,836.29,375.1,377.9102,445.81,262.02,384.97,355.51,373.02,329.2,198.24,2022.8264
7/9/08,83.04,1002.24,1407.87,818.61,355.74,365.7184,444.25,255.08,375.75,358.68,371,326.51,193.5,1976.9652
7/10/08,84.27,1033.6801,1408.26,840.55,352.43,370.366,446.26,250.71,380.33,360.43,370.93,334.71,196.38,1990.7832
7/11/08,84.41,1049.65,1400.51,834.42,343.4,366.9532,441.07,247.56,376.39,357.44,369.21,333.62,195.21,1968.863
7/14/08,83.89,1045.95,1405.4301,840.75,326.18,363.321,440.36,246.26,374.54,352.81,369.86,333.52,194.04,1951.0844
7/15/08,82.37,1008.9,1406.78,805.55,316.57,364.1084,446,246.96,367.88,351.1,370.04,329.82,194.04,1929.8469
7/16/08,82.12,989.45,1399.05,788.86,355.51,372.4763,449.16,257.83,379.56,344.4,373.34,333.15,194.14,1978.4692
7/17/08,80.61,957.7,1389.13,776.32,378.54,376.8596,452.55,264.18,385.39,338.88,371.55,332.42,193.06,2002.3037
7/18/08,79.52,948.82,1384.35,788.11,382.7,371.376,450.27,263.76,385.2,341.74,369.33,330.99,194.86,2002.8839
7/21/08,78.93,958.01,1386.12,811.23,379.52,368.8763,444.73,260.41,384.99,345.8,366.75,337.93,193.6,2001.8552
7/22/08,78.27,937.8,1383.8101,793.44,404.53,368.4093,448.94,265.85,393.3,345.4,374.08,337.54,192.61,2028.9054
7/23/08,77.04,914.05,1382.79,763.03,412.13,373.574,453.72,271.28,397.82,337.47,375.81,331.89,199.06,2037.1509
7/24/08,76.59,914.88,1393.58,758.61,384.35,366.3841,453.01,263.65,387.82,335.21,372.32,324.48,192.94,1990.0861
7/25/08,76.32,904.84,1385.95,766.16,382.07,372.1257,455.92,262.65,390.5,333.13,372.11,327.45,191.51,1998.4059
7/28/08,76.74,912.58,1393.59,762.66,364.67,364.2417,451.5,256.16,382.24,332.5,369.11,325.56,186.97,1961.2305
7/29/08,76.2,898.08,1391.3101,756.86,391.99,372.0182,454.68,264.58,392.48,333.88,376.51,332.84,188.19,2007.213
7/30/08,76.79,920.19,1392.42,799.19,399.87,373.9646,454.39,265.65,398.51,338.83,380.47,342.43,189.51,2040.8074
7/31/08,76.25,906.17,1396.11,771.91,395.17,371.6231,455.9,263.12,390.07,337.4,375.54,336.82,188.41,2014.3944
8/1/08,75.57,908.93,1397.3101,769,397.61,369.2628,451.43,261.72,387.49,326.18,375.42,328.24,186.81,2003.1619
8/4/08,73.68,880.26,1395.02,731.73,392.63,367.8575,457.13,262.98,385.3,322.22,379.94,314.49,185.37,1985.2329
8/5/08,72.72,867.09,1393.23,739.42,412.46,378.2711,468.79,274.83,397.04,327.13,388.34,318.66,190.38,2042.4441
8/6/08,71.96,861.84,1388.9301,753.53,408.65,383.3617,470.17,273.58,397.36,326.13,389.56,323.88,187.82,2050.2292
8/7/08,72.17,870.24,1396.63,742.53,388.27,383.1635,464.16,268.06,391.72,325.56,382.36,319.14,185.47,2013.6552
8/8/08,70.55,838.15,1396.9,738.36,402,391.6454,475.3,281.95,404.56,330.04,391.28,321.88,191.25,2061.7727
8/11/08,70.41,835.53,1392.8101,736.48,409.51,393.3308,475.78,289.11,405.59,333.15,392.86,320.54,195.72,2076.5906
8/12/08,70.34,827.03,1397.84,731.79,388.35,393.1952,474.5,284.84,401.5,326.23,394.46,322.11,194.13,2051.6621
8/13/08,71.88,848.11,1395.3101,756.45,376.93,392.7897,472.68,280.23,398.63,329.32,392.31,330.17,191.87,2046.3473
8/14/08,71.37,841.57,1398,746.92,386.56,395.5518,474.73,285.77,400.91,325.06,393.17,326.91,192.23,2057.7219
8/15/08,70.38,830.14,1401.12,734.42,390.88,395.7191,479.16,288.64,403.91,327.06,397.27,325.5,195.44,2066.3557
8/18/08,70.42,828.7,1402.91,725.8,376.94,390.4467,474.3,283.62,398.92,327.39,393.51,322.66,193.5,2035.2986
8/19/08,70.34,838.28,1401.84,746.34,365.47,385.2894,470.94,277.26,392.2,327.72,390.71,321.97,189.99,2016.5171
8/20/08,70.46,846.06,1407.7,767.06,371.57,386.5457,468.61,275.81,391.69,329.81,390.02,328.84,190.03,2029.151
8/21/08,70.63,883.1,1403.86,784.72,367.61,385.6351,469.74,277.13,392.72,333.3,388.64,331.19,190.36,2034.347
8/22/08,70.45,844.45,1402.13,772.56,379.03,391.4385,474.31,283.25,398.84,334.06,393.13,329.94,193.5,2057.6379
8/25/08,70.6,844.73,1407.27,760.92,367.23,384.4828,466.85,276.4,390.91,330.37,387.23,322.4,189.21,2017.2668
8/26/08,70.59,852.21,1408.17,774.44,369.86,382.9876,467.03,277.13,391.39,334.14,386.66,324.46,189.07,2024.7241
8/27/08,70.55,861.4,1410.03,783.82,376.11,386.105,466.79,278.42,393.87,336.94,387.86,328.2,192.16,2041.2373
8/28/08,70.48,843.21,1409.71,777.96,393.19,389.3383,470.78,284.99,403.29,338.96,390.3,332.73,197,2071.8618
8/29/08,70.5,840.6,1409.36,767.72,390.9,379.7411,465.2,282.09,397.62,332.67,385.49,328.08,195.21,2043.532
9/1/08,70.48,840.6,1409.36,767.72,390.9,379.7411,465.2,282.09,397.62,332.67,385.49,328.08,195.21,2043.532
9/2/08,70.49,803.68,1413.59,732.25,397.98,374.4782,465.83,287.39,397.64,327.98,389.52,319.72,197.43,2035.2373
9/3/08,70.4,801.54,1416.4399,729.75,404.2,368.0285,466.31,289.07,395.68,323.1,389.55,317.61,197.6,2032.1272
9/4/08,70.3,794.04,1420.3,714.07,385.24,356.0512,454.5,279.44,381.51,319.33,385.16,305.44,190.95,1971.3694
9/5/08,70.09,780.64,1418.02,710.87,397.68,355.1908,452.32,280.12,382.07,313.1,388.95,308.89,190.16,1980.1831
9/8/08,70.16,782.19,1429.46,707.44,416.22,357.1015,461.67,291.63,391.09,321.01,396.99,307.83,195.85,2021.1289
9/9/08,70.13,763.67,1430.25,662.1,388.76,349.2981,453.88,284.29,378.03,311.05,394.59,293.57,195.27,1952.1376
9/10/08,70.2,756.92,1428.13,686.08,386.01,351.9178,454.64,284.57,380.48,313.22,396.27,299.13,190.19,1964.2483
9/11/08,70.36,750.22,1428.12,696.21,391.99,356.5888,460.85,288.47,387.07,317.08,401.42,305.73,189.98,1992.0012
9/12/08,70.29,756.41,1421.9301,715.75,387.82,356.8408,459.87,287.08,384.61,321.45,401.03,315.59,189.86,1996.2545
9/15/08,70,726.93,1429.27,666.59,346.93,343.9209,450.77,279.04,368.27,311.29,395.01,299.06,181.18,1902.174
9/16/08,69.86,698.07,1423.9,692.32,368.49,345.8188,451.43,280.61,372.4,308.01,395.97,307.42,180.11,1935.4895
9/17/08,69.76,731.38,1420.83,675.49,335.61,328.8623,436.52,267.04,354.62,291.6,383,296.45,171.7,1844.306
9/18/08,69.76,729.55,1415.8199,695.59,374.98,341.9635,445.61,278.26,368.26,301.5,391.44,302.58,176.9,1924.8495
9/19/08,69.73,756.55,1405.88,741.55,416.63,352.0032,448.29,283.13,379.95,310.01,390,319.72,184.17,2002.3217
9/22/08,69.85,794.85,1404.42,733.43,381.3,339.3107,436.95,269.1,368.33,303.76,379.9,309.86,175.96,1925.8547
9/23/08,69.97,780.65,1402.26,712.44,375.5,336.4714,434.99,264.75,359.09,300.38,376.62,300,172.85,1895.7811
9/24/08,70.02,776.19,1404.66,712.83,369.94,338.9305,437.41,262.97,354.27,300.88,378.21,297.74,173.86,1892.051
9/25/08,69.97,786.05,1399.15,729.9,379.63,345.6425,444.42,268.07,359.28,308.79,384.43,296.42,180.06,1929.2441
9/26/08,69.94,776.13,1397.0601,717.24,391.36,346.4076,446.04,270.75,358.6,306.11,386.88,288.95,180.05,1935.7867
9/29/08,69.86,716.64,1408.09,638.84,328.75,314.4752,420.19,250.49,336.14,291.1,370.61,264.36,167.4,1765.7235
9/30/08,69.55,735.04,1390.4301,675.9,371.78,331.4539,436.09,260.11,350.36,294.73,380.55,272.19,170.61,1861.4384
10/1/08,69.44,724.38,1393.52,664.52,379.87,324.2462,436.2,258.11,341.38,295.91,385.95,267.47,170.9,1853.2638
10/2/08,69.46,691.9,1397.63,625.17,363.84,310.0307,429.49,247.22,318.18,288.02,380.87,246.13,168.89,1778.8966
